ReceiptNo	Replen/Balance Order#	Cust Sys No	Allocated Part#	EDI Order Type	ShipFromCode	ShipToCode	Country	Region	Quantity	ActualPhysicalReceiptDate	PutAwayDate	Meet KPI	PutAwayDate - ActualPhysicalReceiptDate (In Mins)	Inbound KPI 
CS-TTHBKK-RC0038520	5002234033	P01-93450715227	MFKHD	PNAC-IN	CSK	TTHBKK	TH	APCC	1	05/09/2024 11:20:16	05/09/2024 11:42:11	NO	21	
CS-TTHBKK-RC0038522	5002319965	K01-5002316941	654JC	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/09/2024 11:26:15	05/09/2024 11:42:49	YES	16	
CS-TTHBKK-RC0038522	5002360700	K01-5002353956	2J54D	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/09/2024 11:26:15	05/09/2024 11:42:49	YES	16	
CS-TTHBKK-RC0038522	5002360897	K01-5002353999	W15FD	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/09/2024 11:26:15	05/09/2024 11:42:49	YES	16	
CS-DIRSEL-RC0030770	5002291442	P01-95450772871	7WCYX	PNAC-IN	CSK	DIRSEL	KR	APCC	1	05/09/2024 11:30:24	05/09/2024 11:49:59	NO	19	
CS-DIRSEL-RC0030770	5002216671	P01-95450478815	T82PH	PNAC-IN	CSK	DIRSEL	KR	APCC	1	05/09/2024 11:30:24	05/09/2024 11:49:59	NO	19	
CS-DIRSEL-RC0030770	5002259056	P01-95450736584	XRVW6	PNAC-IN	CSK	DIRSEL	KR	APCC	1	05/09/2024 11:30:24	05/09/2024 11:49:59	NO	19	
CS-DIRSEL-RC0030770	5002266166	P01-95450742582	098J9	PNAC-IN	CSK	DIRSEL	KR	APCC	1	05/09/2024 11:30:24	05/09/2024 11:49:59	NO	19	
CS-DIRSEL-RC0030770	5002212476	P01-95450521969	9GYG5	PNAC-IN	CSK	DIRSEL	KR	APCC	1	05/09/2024 11:30:24	05/09/2024 11:49:59	NO	19	
CS-DIRSEL-RC0030770	5002260835	P01-95450739230	M4FMG	PNAC-IN	CSK	DIRSEL	KR	APCC	1	05/09/2024 11:30:24	05/09/2024 11:49:59	NO	19	
CS-DIRSEL-RC0030770	5002208948	P01-95449811504	9GYG5	PNAC-IN	CSK	DIRSEL	KR	APCC	1	05/09/2024 11:30:24	05/09/2024 11:49:59	NO	19	
CS-DIRSEL-RC0030770	5002261792	P01-95450741279	9PG51	PNAC-IN	CSK	DIRSEL	KR	APCC	1	05/09/2024 11:30:24	05/09/2024 11:49:59	NO	19	
CS-DIRSEL-RC0030770	5002291788	P01-95450773889	5WNM1	PNAC-IN	CSK	DIRSEL	KR	APCC	1	05/09/2024 11:30:24	05/09/2024 11:49:59	NO	19	
CS-DIRSEL-RC0030770	5002202563	P01-95450674827	40VXD	PNAC-IN	CSK	DIRSEL	KR	APCC	1	05/09/2024 11:30:24	05/09/2024 11:49:59	NO	19	
CS-DIRSEL-RC0030770	5002291431	P01-95450772568	50TTR	PNAC-IN	CSK	DIRSEL	KR	APCC	1	05/09/2024 11:30:24	05/09/2024 11:49:59	NO	19	
CS-DIRSEL-RC0030770	5002261777	P01-95450740609	PY2FV	PNAC-IN	CSK	DIRSEL	KR	APCC	1	05/09/2024 11:30:24	05/09/2024 11:49:59	NO	19	
CS-DIRSEL-RC0030770	5002260847	P01-95450739177	T8WT0	PNAC-IN	CSK	DIRSEL	KR	APCC	1	05/09/2024 11:30:24	05/09/2024 11:49:59	NO	19	
CS-DIRSEL-RC0030770	5002260829	P01-95450739730	4W4Y1	PNAC-IN	CSK	DIRSEL	KR	APCC	1	05/09/2024 11:30:24	05/09/2024 11:49:59	NO	19	
CS-DIRSEL-RC0030770	5002260825	P01-95450739410	7HV0J	PNAC-IN	CSK	DIRSEL	KR	APCC	1	05/09/2024 11:30:24	05/09/2024 11:49:59	NO	19	
CS-DIRSEL-RC0030770	5002260409	P01-95450738765	TCDGC	PNAC-IN	CSK	DIRSEL	KR	APCC	1	05/09/2024 11:30:24	05/09/2024 11:49:59	NO	19	
CS-DIRSEL-RC0030770	5002254204	P01-95450736312	2Y81J	PNAC-IN	CSK	DIRSEL	KR	APCC	1	05/09/2024 11:30:24	05/09/2024 11:49:59	NO	19	
CS-DIRSEL-RC0030770	5002266500	P01-95450743589	CCJ5H	PNAC-IN	CSK	DIRSEL	KR	APCC	1	05/09/2024 11:30:24	05/09/2024 11:49:59	NO	19	
CS-DIRSEL-RC0030770	5002259064	P01-95450736759	3R1CN	PNAC-IN	CSK	DIRSEL	KR	APCC	1	05/09/2024 11:30:24	05/09/2024 11:49:59	NO	19	
CS-DIRSEL-RC0030770	5002208955	P01-95449816869	9GYG5	PNAC-IN	CSK	DIRSEL	KR	APCC	1	05/09/2024 11:30:24	05/09/2024 11:49:59	NO	19	
CS-DIRSEL-RC0030770	5002259162	P01-95450737213	K6VXP	PNAC-IN	CSK	DIRSEL	KR	APCC	1	05/09/2024 11:30:24	05/09/2024 11:49:59	NO	19	
CS-DIRSEL-RC0030770	5002208933	P01-95449972494	9GYG5	PNAC-IN	CSK	DIRSEL	KR	APCC	1	05/09/2024 11:30:24	05/09/2024 11:49:59	NO	19	
CS-DIRSEL-RC0030770	5002208947	P01-95449976431	9GYG5	PNAC-IN	CSK	DIRSEL	KR	APCC	1	05/09/2024 11:30:24	05/09/2024 11:49:59	NO	19	
CS-DIRSEL-RC0030771	5002208942	P01-95449725866	9GYG5	PNAC-IN	CSK	DIRSEL	KR	APCC	1	05/09/2024 11:30:27	05/09/2024 11:49:24	NO	18	
CS-DIRSEL-RC0030771	5002208923	P01-95449688093	9GYG5	PNAC-IN	CSK	DIRSEL	KR	APCC	1	05/09/2024 11:30:27	05/09/2024 11:49:24	NO	18	
CS-DIRSEL-RC0030771	5002266494	P01-95450743653	8549H	PNAC-IN	CSK	DIRSEL	KR	APCC	1	05/09/2024 11:30:27	05/09/2024 11:49:24	NO	18	
CS-DIRSEL-RC0030771	5002208953	P01-95449686163	9GYG5	PNAC-IN	CSK	DIRSEL	KR	APCC	1	05/09/2024 11:30:27	05/09/2024 11:49:24	NO	18	
CS-DIRSEL-RC0030771	5002208941	P01-95449730794	9GYG5	PNAC-IN	CSK	DIRSEL	KR	APCC	1	05/09/2024 11:30:27	05/09/2024 11:49:24	NO	18	
CS-DIRSEL-RC0030771	5002208935	P01-95449688016	9GYG5	PNAC-IN	CSK	DIRSEL	KR	APCC	1	05/09/2024 11:30:27	05/09/2024 11:49:24	NO	18	
CS-DIRSEL-RC0030771	5002208926	P01-95449561890	9GYG5	PNAC-IN	CSK	DIRSEL	KR	APCC	1	05/09/2024 11:30:27	05/09/2024 11:49:24	NO	18	
CS-DIRSEL-RC0030771	5002208932	P01-95449692554	9GYG5	PNAC-IN	CSK	DIRSEL	KR	APCC	1	05/09/2024 11:30:27	05/09/2024 11:49:24	NO	18	
CS-DIRSEL-RC0030772	5002316539	5002316539	NNJGC	REPLEN-IN	CHSIN4	DIRSEL	KR	APCC	1	05/09/2024 11:30:26	05/09/2024 11:51:31	YES	21	
CS-DIRSEL-RC0030772	5002316753	5002316753	4HDP0	REPLEN-IN	CHSIN4	DIRSEL	KR	APCC	1	05/09/2024 11:30:26	05/09/2024 11:51:31	YES	21	
CS-DIRSEL-RC0030772	5002316587	5002316587	V084T	REPLEN-IN	CHSIN4	DIRSEL	KR	APCC	2	05/09/2024 11:30:26	05/09/2024 11:51:31	YES	21	
CS-DIRSEL-RC0030772	5002316887	5002316887	HX4GK	REPLEN-IN	CHSIN4	DIRSEL	KR	APCC	1	05/09/2024 11:30:26	05/09/2024 11:51:31	YES	21	
CS-DIRSEL-RC0030772	5002279996	5002279996	06335	REPLEN-IN	CHSIN4	DIRSEL	KR	APCC	250	05/09/2024 11:30:26	05/09/2024 11:51:31	YES	21	
CS-DIRSEL-RC0030772	5002316169	5002316169	7RMPY	REPLEN-IN	CHSIN4	DIRSEL	KR	APCC	110	05/09/2024 11:30:26	05/09/2024 11:51:31	YES	21	
CS-DIRSEL-RC0030772	5002279687	5002279687	XDYMY	REPLEN-IN	CHSIN4	DIRSEL	KR	APCC	1	05/09/2024 11:30:26	05/09/2024 11:51:31	YES	21	
CS-DIRSEL-RC0030772	5002279495	5002279495	KY9R8	REPLEN-IN	CHSIN4	DIRSEL	KR	APCC	32	05/09/2024 11:30:26	05/09/2024 11:51:31	YES	21	
CS-DIRSEL-RC0030772	5002279533	5002279533	HWYJ2	REPLEN-IN	CHSIN4	DIRSEL	KR	APCC	50	05/09/2024 11:30:26	05/09/2024 11:51:31	YES	21	
CS-DIRSEL-RC0030772	5002280012	5002280012	06335	REPLEN-IN	CHSIN4	DIRSEL	KR	APCC	154	05/09/2024 11:30:26	05/09/2024 11:51:31	YES	21	
CS-DIRSEL-RC0030773	5002280221	5002280221	H2955	REPLEN-IN	CHSIN4	DIRSEL	KR	APCC	12	05/09/2024 11:30:25	05/09/2024 11:50:37	YES	20	
CS-TRIBWN-RC0002941	5002337042	P01-92450810827	7K70G	PNAC-IN	CSK	TRIBWN	BN	APCC	1	05/09/2024 11:51:00	05/09/2024 11:57:36	YES	6	
CS-TRIBWN-RC0002941	5002327778	P01-92450806944	6JXWN	PNAC-IN	CSK	TRIBWN	BN	APCC	1	05/09/2024 11:51:00	05/09/2024 11:57:36	YES	6	
CS-TRIBWN-RC0002942	5002317078	5002317078	10N7R	REPLEN-IN	CHSIN4	TRIBWN	BN	APCC	1	05/09/2024 11:51:00	05/09/2024 11:58:34	YES	7	
CS-TRIBWN-RC0002943	5002293842	P01-92450777927	HV8FN	PNAC-IN	CSK	TRIBWN	BN	APCC	1	05/09/2024 11:51:00	05/09/2024 12:01:13	YES	10	
CS-TRIBWN-RC0002943	5002302266	P03-92450787445	WMNWX	PNAC-IN	CSK	TRIBWN	BN	APCC	1	05/09/2024 11:51:00	05/09/2024 12:01:13	YES	10	
CS-TRIBWN-RC0002943	5002302262	P02-92450787445	1PW4Y	PNAC-IN	CSK	TRIBWN	BN	APCC	1	05/09/2024 11:51:00	05/09/2024 12:01:13	YES	10	
CS-TRIBWN-RC0002943	5002302278	P01-92450787445	5G6M1	PNAC-IN	CSK	TRIBWN	BN	APCC	1	05/09/2024 11:51:00	05/09/2024 12:01:13	YES	10	
CS-DIRSEL-RC0030774	5002279222	5002279222	YR0VV	REPLEN-IN	CHSIN4	DIRSEL	KR	APCC	1	05/09/2024 11:40:21	05/09/2024 12:14:36	YES	34	
CS-DIRSEL-RC0030774	5002316619	5002316619	9CXF2	REPLEN-IN	CHSIN4	DIRSEL	KR	APCC	5	05/09/2024 11:40:21	05/09/2024 12:14:36	YES	34	
CS-DIRSEL-RC0030774	5002316905	5002316905	29XMF	REPLEN-IN	CHSIN4	DIRSEL	KR	APCC	2	05/09/2024 11:40:21	05/09/2024 12:14:36	YES	34	
CS-DIRSEL-RC0030774	5002316666	5002316666	26H8T	REPLEN-IN	CHSIN4	DIRSEL	KR	APCC	1	05/09/2024 11:40:21	05/09/2024 12:14:36	YES	34	
CS-DIRSEL-RC0030774	5002316354	5002316354	1W7HC	REPLEN-IN	CHSIN4	DIRSEL	KR	APCC	11	05/09/2024 11:40:21	05/09/2024 12:14:36	YES	34	
CS-DIRSEL-RC0030774	5002316490	5002316490	CMD3M	REPLEN-IN	CHSIN4	DIRSEL	KR	APCC	19	05/09/2024 11:40:21	05/09/2024 12:14:36	YES	34	
CS-DIRSEL-RC0030774	5002316240	5002316240	GCTJ1	REPLEN-IN	CHSIN4	DIRSEL	KR	APCC	1	05/09/2024 11:40:21	05/09/2024 12:14:36	YES	34	
CS-DIRSEL-RC0030774	5002316467	5002316467	M1C0T	REPLEN-IN	CHSIN4	DIRSEL	KR	APCC	2	05/09/2024 11:40:21	05/09/2024 12:14:36	YES	34	
CS-DIRSEL-RC0030774	5002316445	5002316445	10N7R	REPLEN-IN	CHSIN4	DIRSEL	KR	APCC	1	05/09/2024 11:40:21	05/09/2024 12:14:36	YES	34	
CS-DIRSEL-RC0030774	5002317063	5002317063	J7W80	REPLEN-IN	CHSIN4	DIRSEL	KR	APCC	3	05/09/2024 11:40:21	05/09/2024 12:14:36	YES	34	
CS-DIRSEL-RC0030774	5002316102	5002316102	N7J1M	REPLEN-IN	CHSIN4	DIRSEL	KR	APCC	1	05/09/2024 11:40:21	05/09/2024 12:14:36	YES	34	
CS-DIRSEL-RC0030774	5002316772	5002316772	K6M2F	REPLEN-IN	CHSIN4	DIRSEL	KR	APCC	1	05/09/2024 11:40:21	05/09/2024 12:14:36	YES	34	
CS-DIRSEL-RC0030774	5002316745	5002316745	J785X	REPLEN-IN	CHSIN4	DIRSEL	KR	APCC	1	05/09/2024 11:40:21	05/09/2024 12:14:36	YES	34	
CS-DIRSEL-RC0030774	5002316828	5002316828	YR0VV	REPLEN-IN	CHSIN4	DIRSEL	KR	APCC	1	05/09/2024 11:40:21	05/09/2024 12:14:36	YES	34	
CS-DIRSEL-RC0030775	5002284385	K01-5002279449	FG47G	REPLEN-IN	CSK	DIRSEL	KR	APCC	2	05/09/2024 11:50:21	05/09/2024 12:15:27	YES	25	
CS-DIRSEL-RC0030775	5002251247	K01-5002243764	6JWJY	REPLEN-IN	CSK	DIRSEL	KR	APCC	3	05/09/2024 11:50:21	05/09/2024 12:15:27	YES	25	
CS-DIRSEL-RC0030775	5002259152	5002259152	007N8	REPLEN-IN	CSK	DIRSEL	KR	APCC	5	05/09/2024 11:50:21	05/09/2024 12:15:27	YES	25	
CS-DIRSEL-RC0030775	5002284252	K01-5002279221	D4MD1	REPLEN-IN	CSK	DIRSEL	KR	APCC	1	05/09/2024 11:50:21	05/09/2024 12:15:27	YES	25	
CS-DIRSEL-RC0030775	5002202591	5002202591	M5GPC	REPLEN-IN	CSK	DIRSEL	KR	APCC	10	05/09/2024 11:50:21	05/09/2024 12:15:27	YES	25	
CS-DIRSEL-RC0030775	5002251721	K01-5002244352	1Y2TP	REPLEN-IN	CSK	DIRSEL	KR	APCC	1	05/09/2024 11:50:21	05/09/2024 12:15:27	YES	25	
CS-DIRSEL-RC0030775	5002284484	K01-5002280140	6NHNF	REPLEN-IN	CSK	DIRSEL	KR	APCC	1	05/09/2024 11:50:21	05/09/2024 12:15:27	YES	25	
CS-DIRSEL-RC0030775	5002251698	K01-5002244337	KCD5R	REPLEN-IN	CSK	DIRSEL	KR	APCC	1	05/09/2024 11:50:21	05/09/2024 12:15:27	YES	25	
CS-DIRSEL-RC0030775	5002284551	K01-5002280029	GCPWH	REPLEN-IN	CSK	DIRSEL	KR	APCC	1	05/09/2024 11:50:21	05/09/2024 12:15:27	YES	25	
CS-TTHHKT-RC0000216	5002486057	P01-93450922348	R7PJT	PNAC-IN	TTHBKK	TTHHKT	TH	APCC	1	05/09/2024 12:26:59	05/09/2024 12:27:07	YES	0	
CS-TTHHDY-RC0001415	5002411520	5002411520	R1WG8	BALANCE-IN	TTHHKT	TTHHDY	TH	APCC	1	05/09/2024 13:04:20	05/09/2024 13:05:45	YES	1	
CS-TTHBKK-RC0038523	5002319840	K01-5002316478	WVD52	REPLEN-IN	CSK	TTHBKK	TH	APCC	3	05/09/2024 13:22:20	05/09/2024 14:12:42	YES	50	
CS-TTHBKK-RC0038523	5002319781	K01-5002316430	GFX4T	REPLEN-IN	CSK	TTHBKK	TH	APCC	3	05/09/2024 13:22:20	05/09/2024 14:12:42	YES	50	
CS-TTHBKK-RC0038523	5002319330	K01-5002316423	14WMV	REPLEN-IN	CSK	TTHBKK	TH	APCC	2	05/09/2024 13:22:20	05/09/2024 14:12:42	YES	50	
CS-TTHBKK-RC0038523	5002319539	K01-5002316635	7C1RY	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/09/2024 13:22:20	05/09/2024 14:12:42	YES	50	
CS-TTHBKK-RC0038523	5002320025	K01-5002316151	KM3JV	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/09/2024 13:22:20	05/09/2024 14:12:42	YES	50	
CS-TTHBKK-RC0038523	5002319685	K01-5002316680	1PW4Y	REPLEN-IN	CSK	TTHBKK	TH	APCC	7	05/09/2024 13:22:20	05/09/2024 14:12:42	YES	50	
CS-TTHBKK-RC0038523	5002319674	K01-5002316770	274V1	REPLEN-IN	CSK	TTHBKK	TH	APCC	2	05/09/2024 13:22:20	05/09/2024 14:12:42	YES	50	
CS-TTHBKK-RC0038523	5002320117	K01-5002316618	0MYYG	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/09/2024 13:22:20	05/09/2024 14:12:42	YES	50	
CS-TTHBKK-RC0038523	5002320006	K01-5002316819	CC1RM	REPLEN-IN	CSK	TTHBKK	TH	APCC	2	05/09/2024 13:22:20	05/09/2024 14:12:42	YES	50	
CS-TTHBKK-RC0038523	5002319414	K01-5002316931	2CVKV	REPLEN-IN	CSK	TTHBKK	TH	APCC	7	05/09/2024 13:22:20	05/09/2024 14:12:42	YES	50	
CS-TTHBKK-RC0038523	5002319477	K01-5002316154	YM3YC	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/09/2024 13:22:20	05/09/2024 14:12:42	YES	50	
CS-TTHBKK-RC0038523	5002320081	K01-5002316757	GC2FN	REPLEN-IN	CSK	TTHBKK	TH	APCC	8	05/09/2024 13:22:20	05/09/2024 14:12:42	YES	50	
CS-TTHBKK-RC0038523	5002320055	K01-5002316750	255GP	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/09/2024 13:22:20	05/09/2024 14:12:42	YES	50	
CS-TTHBKK-RC0038523	5002319701	K01-5002316853	3VVMC	REPLEN-IN	CSK	TTHBKK	TH	APCC	5	05/09/2024 13:22:20	05/09/2024 14:12:42	YES	50	
CS-TTHBKK-RC0038523	5002319874	K01-5002316335	W458F	REPLEN-IN	CSK	TTHBKK	TH	APCC	2	05/09/2024 13:22:20	05/09/2024 14:12:42	YES	50	
CS-TTHBKK-RC0038523	5002319386	K01-5002316761	260KT	REPLEN-IN	CSK	TTHBKK	TH	APCC	2	05/09/2024 13:22:20	05/09/2024 14:12:42	YES	50	
CS-TTHBKK-RC0038523	5002319536	K01-5002316803	K3FRD	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/09/2024 13:22:20	05/09/2024 14:12:42	YES	50	
CS-TTHBKK-RC0038523	5002319339	K01-5002316699	0W4F4	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/09/2024 13:22:20	05/09/2024 14:12:42	YES	50	
CS-TTHBKK-RC0038523	5002319339	K01-5002316699	0W4F4	REPLEN-IN	CSK	TTHBKK	TH	APCC	3	05/09/2024 13:22:20	05/09/2024 14:12:42	YES	50	
CS-TTHBKK-RC0038523	5002319958	K01-5002316119	3GP42	REPLEN-IN	CSK	TTHBKK	TH	APCC	3	05/09/2024 13:22:20	05/09/2024 14:12:42	YES	50	
CS-TTHBKK-RC0038523	5002319628	K01-5002316776	T0MHW	REPLEN-IN	CSK	TTHBKK	TH	APCC	3	05/09/2024 13:22:20	05/09/2024 14:12:42	YES	50	
CS-TTHBKK-RC0038523	5002319905	K01-5002316995	HWRJW	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/09/2024 13:22:20	05/09/2024 14:12:42	YES	50	
CS-TTHBKK-RC0038523	5002320000	K01-5002316574	H601Y	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/09/2024 13:22:20	05/09/2024 14:12:42	YES	50	
CS-TTHBKK-RC0038523	5002319601	K01-5002316428	829N3	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/09/2024 13:22:20	05/09/2024 14:12:42	YES	50	
CS-TTHBKK-RC0038523	5002319606	K01-5002316315	YDVYN	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/09/2024 13:22:20	05/09/2024 14:12:42	YES	50	
CS-TTHBKK-RC0038523	5002319721	K01-5002316920	KP7KW	REPLEN-IN	CSK	TTHBKK	TH	APCC	28	05/09/2024 13:22:20	05/09/2024 14:12:42	YES	50	
CS-TTHBKK-RC0038523	5002319639	K01-5002316670	7VHG8	REPLEN-IN	CSK	TTHBKK	TH	APCC	4	05/09/2024 13:22:20	05/09/2024 14:12:42	YES	50	
CS-TTHBKK-RC0038523	5002320107	K01-5002316107	5T36M	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/09/2024 13:22:20	05/09/2024 14:12:42	YES	50	
CS-TTHBKK-RC0038523	5002319311	K01-5002316755	NVVG0	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/09/2024 13:22:20	05/09/2024 14:12:42	YES	50	
CS-TTHBKK-RC0038523	5002319689	K01-5002316565	XXRTX	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/09/2024 13:22:20	05/09/2024 14:12:42	YES	50	
CS-TTHBKK-RC0038523	5002319277	K01-5002316251	MFC90	REPLEN-IN	CSK	TTHBKK	TH	APCC	9	05/09/2024 13:22:20	05/09/2024 14:12:42	YES	50	
CS-TTHBKK-RC0038523	5002319383	K01-5002316779	2CYW3	REPLEN-IN	CSK	TTHBKK	TH	APCC	4	05/09/2024 13:22:20	05/09/2024 14:12:42	YES	50	
CS-TTHBKK-RC0038523	5002319672	K01-5002316135	8549H	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/09/2024 13:22:20	05/09/2024 14:12:42	YES	50	
CS-TTHBKK-RC0038523	5002319927	K01-5002317008	Y1V4P	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/09/2024 13:22:20	05/09/2024 14:12:42	YES	50	
CS-TTHBKK-RC0038523	5002319465	K01-5002316362	VK8HK	REPLEN-IN	CSK	TTHBKK	TH	APCC	3	05/09/2024 13:22:20	05/09/2024 14:12:42	YES	50	
CS-TTHBKK-RC0038523	5002319797	K01-5002317026	FFJ6F	REPLEN-IN	CSK	TTHBKK	TH	APCC	3	05/09/2024 13:22:20	05/09/2024 14:12:42	YES	50	
CS-TTHBKK-RC0038523	5002319686	K01-5002317068	VFFKJ	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/09/2024 13:22:20	05/09/2024 14:12:42	YES	50	
CS-TTHBKK-RC0038523	5002319334	K01-5002316655	P00J4	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/09/2024 13:22:20	05/09/2024 14:12:42	YES	50	
CS-TTHBKK-RC0038523	5002319448	K01-5002316243	WP85P	REPLEN-IN	CSK	TTHBKK	TH	APCC	5	05/09/2024 13:22:20	05/09/2024 14:12:42	YES	50	
CS-TTHBKK-RC0038523	5002319569	K01-5002316448	MYK4X	REPLEN-IN	CSK	TTHBKK	TH	APCC	34	05/09/2024 13:22:20	05/09/2024 14:12:42	YES	50	
CS-TTHBKK-RC0038523	5002319458	K01-5002316752	5J0R5	REPLEN-IN	CSK	TTHBKK	TH	APCC	4	05/09/2024 13:22:20	05/09/2024 14:12:42	YES	50	
CS-TTHBKK-RC0038523	5002319700	K01-5002316267	2VJKP	REPLEN-IN	CSK	TTHBKK	TH	APCC	41	05/09/2024 13:22:20	05/09/2024 14:12:42	YES	50	
CS-TTHBKK-RC0038523	5002319522	K01-5002316536	57FFP	REPLEN-IN	CSK	TTHBKK	TH	APCC	2	05/09/2024 13:22:20	05/09/2024 14:12:42	YES	50	
CS-TTHBKK-RC0038523	5002319545	K01-5002316839	5WNM1	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/09/2024 13:22:20	05/09/2024 14:12:42	YES	50	
CS-TTHBKK-RC0038523	5002319323	K01-5002316747	M51J7	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/09/2024 13:22:20	05/09/2024 14:12:42	YES	50	
CS-TTHBKK-RC0038523	5002319490	K01-5002316454	HXPK2	REPLEN-IN	CSK	TTHBKK	TH	APCC	7	05/09/2024 13:22:20	05/09/2024 14:12:42	YES	50	
CS-TTHBKK-RC0038523	5002319776	K01-5002316986	PJDGF	REPLEN-IN	CSK	TTHBKK	TH	APCC	3	05/09/2024 13:22:20	05/09/2024 14:12:42	YES	50	
CS-TTHBKK-RC0038523	5002319843	K01-5002316608	1KP8D	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/09/2024 13:22:20	05/09/2024 14:12:42	YES	50	
CS-TTHBKK-RC0038523	5002319780	K01-5002316792	CHX27	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/09/2024 13:22:20	05/09/2024 14:12:42	YES	50	
CS-TTHBKK-RC0038523	5002319508	K01-5002316378	4J6CM	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/09/2024 13:22:20	05/09/2024 14:12:42	YES	50	
CS-DIRSEL-RC0030776	5002251225	K01-5002244076	JVRCD	REPLEN-IN	CSK	DIRSEL	KR	APCC	1	05/09/2024 13:30:18	05/09/2024 13:50:47	YES	20	
CS-DIRSEL-RC0030776	5002250795	K01-5002244431	WGG3N	REPLEN-IN	CSK	DIRSEL	KR	APCC	1	05/09/2024 13:30:18	05/09/2024 13:50:47	YES	20	
CS-DIRSEL-RC0030776	5002285056	K01-5002279175	0WKPP	REPLEN-IN	CSK	DIRSEL	KR	APCC	1	05/09/2024 13:30:18	05/09/2024 13:50:47	YES	20	
CS-DIRSEL-RC0030776	5002248979	K01-5002243521	CJG9W	REPLEN-IN	CSK	DIRSEL	KR	APCC	4	05/09/2024 13:30:18	05/09/2024 13:50:47	YES	20	
CS-DIRSEL-RC0030776	5002285199	K01-5002279226	3M6GX	REPLEN-IN	CSK	DIRSEL	KR	APCC	1	05/09/2024 13:30:18	05/09/2024 13:50:47	YES	20	
CS-DIRSEL-RC0030776	5002284648	K01-5002279108	4CTK3	REPLEN-IN	CSK	DIRSEL	KR	APCC	2	05/09/2024 13:30:18	05/09/2024 13:50:47	YES	20	
CS-DIRSEL-RC0030776	5002285135	K01-5002279788	3M8N5	REPLEN-IN	CSK	DIRSEL	KR	APCC	1	05/09/2024 13:30:18	05/09/2024 13:50:47	YES	20	
CS-DIRSEL-RC0030776	5002252082	K01-5002244246	P71NP	REPLEN-IN	CSK	DIRSEL	KR	APCC	1	05/09/2024 13:30:18	05/09/2024 13:50:47	YES	20	
CS-DIRSEL-RC0030776	5002284320	K01-5002279429	DH84X	REPLEN-IN	CSK	DIRSEL	KR	APCC	1	05/09/2024 13:30:18	05/09/2024 13:50:47	YES	20	
CS-DIRSEL-RC0030776	5002251548	K01-5002243625	MFV0M	REPLEN-IN	CSK	DIRSEL	KR	APCC	1	05/09/2024 13:30:18	05/09/2024 13:50:47	YES	20	
CS-DIRSEL-RC0030776	5002250877	K01-5002243742	FR6C7	REPLEN-IN	CSK	DIRSEL	KR	APCC	1	05/09/2024 13:30:18	05/09/2024 13:50:47	YES	20	
CS-DIRSEL-RC0030776	5002250888	K01-5002243395	88MVG	REPLEN-IN	CSK	DIRSEL	KR	APCC	1	05/09/2024 13:30:18	05/09/2024 13:50:47	YES	20	
CS-DIRSEL-RC0030776	5002284459	K01-5002279906	88T32	REPLEN-IN	CSK	DIRSEL	KR	APCC	1	05/09/2024 13:30:18	05/09/2024 13:50:47	YES	20	
CS-DIRSEL-RC0030776	5002285084	K01-5002280011	3FWCD	REPLEN-IN	CSK	DIRSEL	KR	APCC	1	05/09/2024 13:30:18	05/09/2024 13:50:47	YES	20	
CS-DIRSEL-RC0030776	5002285178	K01-5002279435	4GM6R	REPLEN-IN	CSK	DIRSEL	KR	APCC	3	05/09/2024 13:30:18	05/09/2024 13:50:47	YES	20	
CS-DIRSEL-RC0030776	5002252055	K01-5002243650	V0N0P	REPLEN-IN	CSK	DIRSEL	KR	APCC	5	05/09/2024 13:30:18	05/09/2024 13:50:47	YES	20	
CS-DIRSEL-RC0030776	5002249012	K01-5002243800	098F8	REPLEN-IN	CSK	DIRSEL	KR	APCC	4	05/09/2024 13:30:18	05/09/2024 13:50:47	YES	20	
